60,0,100,1.0356,0,74.326,74.215
60,0,200,0.96087,0,77.1,76.52
60,0,300,0.91474,0,78.502,77.654
60,0,400,0.88564,0,79.476,78.137
60,0,500,0.84403,0,80.854,78.676
60,0,600,0.79503,0,82.225,79.215
60,0,700,0.78375,0,82.654,79.457
60,0,800,0.75319,0,83.493,79.587
60,0,900,0.73311,0,83.995,79.494
60,0,1000,0.70464,0,84.791,79.253
60,0,1100,0.69709,0,85.06,79.457
60,0,1200,0.68832,0,85.262,79.401
60,0,1300,0.67014,0,85.697,79.55
60,0,1400,0.66476,0,85.874,79.81
60,0,1500,0.63382,0,86.725,79.866
60,0,1600,0.62547,0,86.964,80.033
60,0,1700,0.59498,0,87.675,80.145
60,0,1800,0.57604,0,88.201,80.387
60,0,1900,0.57203,0,88.305,80.368
60,0,2000,0.56726,0,88.428,80.294
60,0,2100,0.54817,0,88.942,80.219
60,0,2200,0.54364,0,89.003,80.294
60,0,2300,0.53273,0,88.936,80.312
60,0,2400,0.52291,0,89.566,80.368
60,0,2500,0.51862,0,89.597,80.331
60,0,2600,0.51322,0,89.756,80.294
60,0,2700,0.50518,0,90.026,80.331
60,0,2800,0.50194,0,90.093,80.238
60,0,2900,0.48268,0,90.509,80.647
60,0,3000,0.48001,0,90.516,80.703
