46,0,100,1.1313,70.799,71.768
46,0,200,1.075,73.22,73.549
46,0,300,1.0151,75.343,74.791
46,0,400,0.96837,77.149,75.997
46,0,500,0.91781,78.796,76.85
46,0,600,0.8971,79.632,77.518
46,0,700,0.87932,80.199,77.833
46,0,800,0.85402,80.772,78.093
46,0,900,0.83615,81.205,78.501
46,0,1000,0.8288,81.407,78.538
